Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GTEX-131YS-0826_C3C9Y.4_trimmed_read2	GTEX-131YS-0826_C3C9Y.4_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2869597.0	0.0	55-76	49.0	64.36771119559853	75.5426716713183	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-0826_C3C9Y.5_trimmed_read1	GTEX-131YS-0826_C3C9Y.5_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2838036.0	0.0	55-76	49.0	64.70401284399196	75.59438639960874	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-0826_C3C9Y.5_trimmed_read2	GTEX-131YS-0826_C3C9Y.5_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2838036.0	0.0	55-76	49.0	64.14158410729893	75.55317444880896	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-0826_C3C9Y.6_trimmed_read1	GTEX-131YS-0826_C3C9Y.6_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2839575.0	0.0	55-76	49.0	64.68497110005526	75.59719183328491	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-0826_C3C9Y.6_trimmed_read2	GTEX-131YS-0826_C3C9Y.6_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2839575.0	0.0	55-76	49.0	64.31552985929869	75.5524738737311	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-0826_C3C9Y.7_trimmed_read1	GTEX-131YS-0826_C3C9Y.7_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2791966.0	0.0	55-76	49.0	64.61123129246855	75.61818267127894	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-0826_C3C9Y.7_trimmed_read2	GTEX-131YS-0826_C3C9Y.7_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2791966.0	0.0	55-76	49.0	64.2750800578068	75.55094653731457	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-0826_C3C9Y.8_trimmed_read1	GTEX-131YS-0826_C3C9Y.8_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2842262.0	0.0	55-76	49.0	64.69489824961492	75.60650320061978	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-0826_C3C9Y.8_trimmed_read2	GTEX-131YS-0826_C3C9Y.8_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2842262.0	0.0	55-76	49.0	63.92868057410554	75.57161303215537	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-0826_H7GAG.1_trimmed_read1	GTEX-131YS-0826_H7GAG.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1668036.0	0.0	55-76	49.0	65.81729666062117	75.74826022939553	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-0826_H7GAG.1_trimmed_read2	GTEX-131YS-0826_H7GAG.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1668036.0	0.0	55-76	49.0	66.15937590601438	75.68268790361839	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-0826_H7GAG.2_trimmed_read1	GTEX-131YS-0826_H7GAG.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1648163.0	0.0	55-76	49.0	65.98274707126448	75.74617619737853	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-0826_H7GAG.2_trimmed_read2	GTEX-131YS-0826_H7GAG.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1648163.0	0.0	55-76	49.0	66.35768768533417	75.66132961363651	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-0926_H7G0E.2_trimmed_read1	GTEX-131YS-0926_H7G0E.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1471210.0	0.0	55-76	47.0	88.8461496326667	75.70480896676885	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7G0E.2_trimmed_read2	GTEX-131YS-0926_H7G0E.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1471210.0	0.0	55-76	47.0	89.07587655773355	75.57882423311423	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7G76.1_trimmed_read1	GTEX-131YS-0926_H7G76.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1299616.0	0.0	55-76	47.0	88.18316626117692	75.6412817324502	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7G76.1_trimmed_read2	GTEX-131YS-0926_H7G76.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1299616.0	0.0	55-76	47.0	89.71346116925457	75.39804603821436	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7G76.2_trimmed_read1	GTEX-131YS-0926_H7G76.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1325123.0	0.0	55-76	48.0	88.11038539092293	75.65443132448837	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7G76.2_trimmed_read2	GTEX-131YS-0926_H7G76.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1325123.0	0.0	55-76	47.0	89.29252185414408	75.48794715660358	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7G77.1_trimmed_read1	GTEX-131YS-0926_H7G77.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1570050.0	0.0	55-75	47.0	90.13673049668431	74.48421578930608	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7G77.1_trimmed_read2	GTEX-131YS-0926_H7G77.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1570050.0	0.0	55-76	47.0	89.2498395163224	75.4411324480112	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7G77.2_trimmed_read1	GTEX-131YS-0926_H7G77.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1577799.0	0.0	55-75	47.0	90.52650088168816	74.45686110841748	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7G77.2_trimmed_read2	GTEX-131YS-0926_H7G77.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1577799.0	0.0	55-76	46.0	89.4610240319508	75.39846140097693	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H3H.1_trimmed_read1	GTEX-131YS-0926_H7H3H.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1606922.0	0.0	55-76	47.0	87.91620241412383	75.77337481221863	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H3H.1_trimmed_read2	GTEX-131YS-0926_H7H3H.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1606922.0	0.0	55-76	47.0	88.2071257235982	75.63341157815998	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H3H.2_trimmed_read1	GTEX-131YS-0926_H7H3H.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1539444.0	0.0	55-76	47.0	88.23055155691418	75.77424056997202	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H3H.2_trimmed_read2	GTEX-131YS-0926_H7H3H.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1539444.0	0.0	55-76	48.0	88.47662261486134	75.66582025718377	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H3R.1_trimmed_read1	GTEX-131YS-0926_H7H3R.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1530532.0	0.0	55-76	47.0	88.50490947299228	75.67950425080953	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H3R.1_trimmed_read2	GTEX-131YS-0926_H7H3R.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1530532.0	0.0	55-76	47.0	88.53560376500705	75.56049791837087	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H3R.2_trimmed_read1	GTEX-131YS-0926_H7H3R.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1520960.0	0.0	55-76	47.0	88.8260529397271	75.65683910162004	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H3R.2_trimmed_read2	GTEX-131YS-0926_H7H3R.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1520960.0	0.0	55-76	47.0	88.70287350763779	75.59004378813381	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H3U.1_trimmed_read1	GTEX-131YS-0926_H7H3U.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1513786.0	0.0	55-76	47.0	88.1651150468133	75.77821567909864	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H3U.1_trimmed_read2	GTEX-131YS-0926_H7H3U.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1513786.0	0.0	55-76	47.0	88.24131236804816	75.67196684339794	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H3U.2_trimmed_read1	GTEX-131YS-0926_H7H3U.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1466527.0	0.0	55-76	47.0	88.42888181794626	75.78016361103478	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H3U.2_trimmed_read2	GTEX-131YS-0926_H7H3U.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1466527.0	0.0	55-76	47.0	88.47110161001099	75.69086078878875	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H40.1_trimmed_read1	GTEX-131YS-0926_H7H40.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1561802.0	0.0	55-76	47.0	88.34483163241028	75.724926078978	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H40.1_trimmed_read2	GTEX-131YS-0926_H7H40.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1561802.0	0.0	55-76	47.0	88.66752105363308	75.58850289601371	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H40.2_trimmed_read1	GTEX-131YS-0926_H7H40.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1557064.0	0.0	55-76	47.0	88.5173902192961	75.7572521103821	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H40.2_trimmed_read2	GTEX-131YS-0926_H7H40.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1557064.0	0.0	55-76	47.0	88.70052756197012	75.63156748855539	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H41.1_trimmed_read1	GTEX-131YS-0926_H7H41.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1510965.0	0.0	55-76	47.0	88.4011894443983	75.6850516060928	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H41.1_trimmed_read2	GTEX-131YS-0926_H7H41.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1510965.0	0.0	55-76	47.0	88.53946797025685	75.63071282260013	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H41.2_trimmed_read1	GTEX-131YS-0926_H7H41.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1512483.0	0.0	55-76	47.0	88.40848155362356	75.70222739693604	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H41.2_trimmed_read2	GTEX-131YS-0926_H7H41.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1512483.0	0.0	55-76	47.0	88.56995399765158	75.61281019356912	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H4B.1_trimmed_read1	GTEX-131YS-0926_H7H4B.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1533385.0	0.0	55-76	47.0	88.5959750547414	75.76561268044229	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H4B.1_trimmed_read2	GTEX-131YS-0926_H7H4B.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1533385.0	0.0	55-76	47.0	88.69629616353735	75.62921901544622	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H4B.2_trimmed_read1	GTEX-131YS-0926_H7H4B.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1550296.0	0.0	55-76	47.0	88.27705497005007	75.74786556889781	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H4B.2_trimmed_read2	GTEX-131YS-0926_H7H4B.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1550296.0	0.0	55-76	47.0	88.77073516369849	75.53603247379856	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H4M.1_trimmed_read1	GTEX-131YS-0926_H7H4M.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1528258.0	0.0	55-76	47.0	88.53829454067946	75.69868373010317	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H4M.1_trimmed_read2	GTEX-131YS-0926_H7H4M.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1528258.0	0.0	55-76	47.0	88.62763891847108	75.56061803700685	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H4M.2_trimmed_read1	GTEX-131YS-0926_H7H4M.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1540333.0	0.0	55-76	46.0	88.5061968970238	75.64173136587998	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H4M.2_trimmed_read2	GTEX-131YS-0926_H7H4M.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1540333.0	0.0	55-76	46.0	88.69114001379398	75.52011415713355	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H5M.1_trimmed_read1	GTEX-131YS-0926_H7H5M.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1491160.0	0.0	55-76	47.0	88.4864226609688	75.76387376270823	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H5M.1_trimmed_read2	GTEX-131YS-0926_H7H5M.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1491160.0	0.0	55-76	47.0	88.54333433977222	75.704157166233	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H5M.2_trimmed_read1	GTEX-131YS-0926_H7H5M.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1438714.0	0.0	55-76	47.0	88.69648370186854	75.78484813520964	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-0926_H7H5M.2_trimmed_read2	GTEX-131YS-0926_H7H5M.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1438714.0	0.0	55-76	47.0	88.75797493535431	75.70132215297828	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-131YS-1626_H7C4J.1_trimmed_read1	GTEX-131YS-1626_H7C4J.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1578294.0	0.0	55-76	47.0	60.44354720380709	75.6343102108986	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-1626_H7C4J.1_trimmed_read2	GTEX-131YS-1626_H7C4J.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1578294.0	0.0	55-76	47.0	60.774702242908255	75.6270409695532	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-131YS-1626_H7C4J.2_trimmed_read1	GTEX-131YS-1626_H7C4J.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1564182.0	0.0	55-76	47.0	60.81584319314008	75.66160843175538	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-131YS-1626_H7C4J.2_trimmed_read2	GTEX-131YS-1626_H7C4J.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1564182.0	0.0	55-76	47.0	61.008302742308	75.6415014365336	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-131YS-1626_H7H4W.1_trimmed_read1	GTEX-131YS-1626_H7H4W.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1551702.0	0.0	55-75	47.0	62.00889264880386	74.67058687815057	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-1626_H7H4W.1_trimmed_read2	GTEX-131YS-1626_H7H4W.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1551702.0	0.0	55-76	47.0	60.15035010015931	75.75402364629291	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-131YS-1626_H7H4W.2_trimmed_read1	GTEX-131YS-1626_H7H4W.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1542394.0	0.0	55-75	47.0	62.17222482872204	74.67081433148728	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-131YS-1626_H7H4W.2_trimmed_read2	GTEX-131YS-1626_H7H4W.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1542394.0	0.0	55-76	47.0	60.40752033347127	75.75218264593872	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-131YS-1626_H7H55.1_trimmed_read1	GTEX-131YS-1626_H7H55.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1527871.0	0.0	55-76	47.0	59.96910752036963	75.8237383915265	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-131YS-1626_H7H55.1_trimmed_read2	GTEX-131YS-1626_H7H55.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1527871.0	0.0	55-76	47.0	60.25897823417117	75.74409226956988	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-131YS-1626_H7H55.2_trimmed_read1	GTEX-131YS-1626_H7H55.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1477614.0	0.0	55-76	47.0	60.261280483713506	75.84847125162594	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-131YS-1626_H7H55.2_trimmed_read2	GTEX-131YS-1626_H7H55.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1477614.0	0.0	55-76	47.0	60.502342774813464	75.78398011930044	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-131YS-1626_H7H5E.1_trimmed_read1	GTEX-131YS-1626_H7H5E.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1571470.0	0.0	55-76	47.0	60.19237251998546	75.80785252025174	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-131YS-1626_H7H5E.1_trimmed_read2	GTEX-131YS-1626_H7H5E.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1571470.0	0.0	55-76	47.0	60.43859652758684	75.74756183700612	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-131YS-1626_H7H5E.2_trimmed_read1	GTEX-131YS-1626_H7H5E.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1574694.0	0.0	55-76	47.0	60.18915217103529	75.80865742804633	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
GTEX-131YS-1626_H7H5E.2_trimmed_read2	GTEX-131YS-1626_H7H5E.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1574694.0	0.0	55-76	47.0	60.18311053622938	75.74501585704905	pass	pass	pass	fail	warn	pass	warn	warn	pass	pass
